ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Amount
0.5692307692307708,0.3296703296703297,1.0,0.2941176470588235,0.26598321994431157,8/27/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Motorcycles,0.3425414364640884,S10_1678,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Suite 101,Cambridge,MA,51247,USA,EMEA,Hernandez,Marta,Medium,0.3639807472072827
0.6123076923076916,0.18681318681318687,1.0,0.47058823529411764,0.15552616157880456,9/30/2004 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.5,Motorcycles,0.3425414364640884,S10_1678,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Suite 101,Helsinki,MA,21240,Finland,EMEA,Karttunen,Matti,Small,0.21221849561582204
0.6430769230769222,0.38461538461538464,1.0,0.23529411764705882,0.2876512701212514,10/15/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Motorcycles,0.3425414364640884,S10_1678,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Suite 101,Stavern,MA,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,0.4223508439732291
0.6707692307692312,0.43956043956043966,0.9280634573304156,0.0,0.2849793429294292,11/2/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.3425414364640884,S10_1678,Diecast Classics Inc.,2155551555,7586 Pompton St.,Suite 101,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Medium,0.45247448351219877
0.7046153846153835,0.39560439560439564,1.0,0.0,0.28778067551083886,11/15/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.3425414364640884,S10_1678,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Suite 101,NYC,NY,10022,USA,EMEA,Yu,Kwai,Medium,0.43402486332641843
0.741538461538461,0.38461538461538464,1.0,0.47058823529411764,0.5334884237320662,11/24/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.3425414364640884,S10_1678,Salzburg Collectables,6562-9555,Geislweg 14,Suite 101,Salzburg,NY,5020,Austria,EMEA,Pipps,Georg,Large,0.4223508439732291
0.8030769230769224,0.15384615384615385,0.624589715536105,0.7058823529411764,0.07123693170998194,12/17/2004 0:00,Shipped,1.0,0.9999999999999999,0.5,Motorcycles,0.3425414364640884,S10_1678,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,0.11310607130724501
0.8461538461538467,0.16483516483516486,0.10981947483588617,0.6470588235294117,0.01845350265832492,2/3/2005 0:00,Shipped,0.0,0.09090909090909091,1.0,Motorcycles,0.3425414364640884,S10_1678,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Level 6,Nantes,NSW,44000,France,EMEA,Labrune,Janine,Small,0.02929945377263446
0.8861538461538458,0.39560439560439564,0.6766958424507659,0.1764705882352941,0.20035704123399803,3/3/2005 0:00,Shipped,0.0,0.1818181818181818,1.0,Motorcycles,0.3425414364640884,S10_1678,FunGiftIdeas.com,5085552555,1785 First Street,Level 6,New Bedford,MA,50553,USA,EMEA,Benitez,Violeta,Medium,0.3181158599724726
0.9323076923076918,0.19780219780219782,1.0,0.3529411764705882,0.14355395726828163,4/8/2005 0:00,Shipped,0.3333333333333333,0.2727272727272727,1.0,Motorcycles,0.3425414364640884,S10_1678,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Level 6,Liverpool,MA,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,0.22389251496901133
0.9753846153846162,0.6593406593406594,1.0,0.058823529411764705,0.5171767273229921,5/13/2005 0:00,Disputed,0.3333333333333333,0.36363636363636365,1.0,Motorcycles,0.3425414364640884,S10_1678,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Level 6,Madrid,MA,28034,Spain,EMEA,Freyre,Diego,Large,0.7142013278029612
0.009230769230768487,0.21978021978021983,1.0,0.5882352941176471,0.3619299637444332,1/29/2003 0:00,Shipped,0.0,0.0,0.0,Classic Cars,0.9999999999999999,S10_1949,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Level 6,Stavern,MA,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,0.24724055367538986
0.0369230769230775,0.2527472527472528,1.0,0.0,0.4946065157084173,3/24/2003 0:00,Shipped,0.0,0.1818181818181818,0.0,Classic Cars,0.9999999999999999,S10_1949,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÂgen  8,Level 6,Lule,MA,S-958 22,Sweden,EMEA,Berglund,Christina,Large,0.2822626117349577
0.08000000000000185,0.3516483516483517,1.0,0.5882352941176471,0.5034259341635375,5/28/2003 0:00,Shipped,0.3333333333333333,0.36363636363636365,0.0,Classic Cars,0.9999999999999999,S10_1949,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Level 6,Madrid,MA,28023,Spain,EMEA,Sommer,MartÂ¡n,Large,0.38732878591366127
0.12307692307692264,0.3406593406593407,1.0,0.5882352941176471,0.506737535724343,7/24/2003 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.0,Classic Cars,0.9999999999999999,S10_1949,Technics Stores Inc.,6505556809,9408 Furth Circle,Level 6,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Large,0.37565476656047203
0.1538461538461533,0.4285714285714286,1.0,0.4117647058823529,0.7728567783793004,9/19/2003 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.0,Classic Cars,0.9999999999999999,S10_1949,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Level 6,Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Large,0.46904692138598625
0.19384615384615245,0.16483516483516486,1.0,0.0,0.3219039944355682,10/20/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Classic Cars,0.9999999999999999,S10_1949,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,Japan,Hernandez,Maria,Medium,0.18887045690944346
0.2276923076923083,0.3076923076923077,1.0,0.1764705882352941,0.5538469795973286,11/6/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Classic Cars,0.9999999999999999,S10_1949,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,Suite 750,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Large,0.3406327085009041
0.2553846153846173,0.18681318681318687,1.0,0.4117647058823529,0.35957346218973035,11/13/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Classic Cars,0.9999999999999999,S10_1949,"Classic Gift Ideas, Inc",2155554695,782 First Street,Suite 750,Philadelphia,PA,71270,USA,APAC,Cervantes,Francisca,Medium,0.21221849561582204
0.2892307692307696,0.39560439560439564,1.0,0.5882352941176471,0.5005804861084049,11/25/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Classic Cars,0.9999999999999999,S10_1949,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Suite 750,Lyon,PA,69004,France,EMEA,Saveley,Mary,Large,0.43402486332641843
0.3261538461538471,0.4505494505494506,1.0,0.2941176470588235,0.6310542054178213,12/5/2003 0:00,Shipped,1.0,0.9999999999999999,0.0,Classic Cars,0.9999999999999999,S10_1949,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Suite 750,Vancouver,BC,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Large,0.49239496009236483
0.3538461538461526,0.3186813186813187,1.0,0.1176470588235294,0.41124224027198664,1/29/2004 0:00,Shipped,0.0,0.0,0.5,Classic Cars,0.9999999999999999,S10_1949,West Coast Collectables Co.,3105553722,3675 Furth Circle,Suite 750,Burbank,CA,94019,USA,EMEA,Thompson,Steve,Medium,0.35230672785409345
0.3938461538461553,0.2527472527472528,1.0,0.058823529411764705,0.439765099807583,3/10/2004 0:00,Shipped,0.0,0.1818181818181818,0.5,Classic Cars,0.9999999999999999,S10_1949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Suite 750,Cambridge,MA,51247,USA,EMEA,Tseng,Kyung,Medium,0.2822626117349577
0.4461538461538481,0.3076923076923077,1.0,0.47058823529411764,0.4145538418327921,5/4/2004 0:00,Shipped,0.3333333333333333,0.36363636363636365,0.5,Classic Cars,0.9999999999999999,S10_1949,Super Scale Inc.,2035559545,567 North Pendale Street,Suite 750,New Haven,CT,97823,USA,EMEA,Murphy,Leslie,Medium,0.3406327085009041
0.48615384615384727,0.28571428571428575,1.0,0.2941176470588235,0.5292761312494164,6/15/2004 0:00,Shipped,0.3333333333333333,0.4545454545454545,0.5,Classic Cars,0.9999999999999999,S10_1949,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Suite 750,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Large,0.31728466979452563
0.5230769230769248,0.16483516483516486,1.0,0.47058823529411764,0.325223683833223,7/19/2004 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.5,Classic Cars,0.9999999999999999,S10_1949,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,0.18887045690944346
0.5538461538461554,0.3076923076923077,1.0,0.058823529411764705,0.5538469795973286,8/17/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Classic Cars,0.9999999999999999,S10_1949,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Level 6,Torino,NSW,10100,Italy,EMEA,Accorti,Paolo,Large,0.3406327085009041
0.5876923076923077,0.3406593406593407,1.0,0.5882352941176471,0.48924501513528373,9/8/2004 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.5,Classic Cars,0.9999999999999999,S10_1949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Level 6,Boras,NSW,S-844 67,Sweden,EMEA,Larsson,Maria,Large,0.37565476656047203
0.6276923076923069,0.4505494505494506,1.0,0.2941176470588235,0.7125068103262561,10/11/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Classic Cars,0.9999999999999999,S10_1949,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Level 6,Versailles,NSW,78000,France,EMEA,Tonini,Daniel,Large,0.49239496009236483
0.6523076923076943,0.46153846153846156,1.0,0.1176470588235294,0.8191927309463432,10/21/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Classic Cars,0.9999999999999999,S10_1949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Level 6,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Large,0.5040689794455542
0.6830769230769249,0.3736263736263737,1.0,0.0,0.4057351586355672,11/4/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.9999999999999999,S10_1949,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Level 6,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium,0.41067682462003985
0.7169230769230772,0.21978021978021983,1.0,0.1176470588235294,0.1853489570734383,11/18/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.9999999999999999,S10_1949,Mini Wheels Co.,6505555787,5557 North Pendale Street,Level 6,San Francisco,CA,62005,USA,EMEA,Murphy,Julie,Medium,0.24724055367538986
0.7600000000000016,0.2637362637362638,1.0,0.0,0.25458819308166436,11/29/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.9999999999999999,S10_1949,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,0.29393663108814705
0.7907692307692322,0.28571428571428575,1.0,0.5294117647058824,0.38304804101562645,12/10/2004 0:00,Shipped,1.0,0.9999999999999999,0.5,Classic Cars,0.9999999999999999,S10_1949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Level 3,San Rafael,CA,97562,USA,APAC,Nelson,Valarie,Medium,0.31728466979452563
0.8276923076923062,0.38461538461538464,1.0,0.058823529411764705,0.2965140687921992,1/20/2005 0:00,Shipped,0.0,0.0,1.0,Classic Cars,0.9999999999999999,S10_1949,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Level 3,Brickhaven,MA,58339,USA,APAC,Nelson,Allen,Medium,0.4223508439732291
0.8646153846153837,0.3296703296703297,1.0,0.1176470588235294,0.5714916985707321,2/17/2005 0:00,Shipped,0.0,0.09090909090909091,1.0,Classic Cars,0.9999999999999999,S10_1949,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Level 3,San Francisco,CA,58339,USA,APAC,Brown,Julie,Large,0.3639807472072827
0.8953846153846143,0.19780219780219782,1.0,0.1764705882352941,0.14223049305659205,3/9/2005 0:00,Shipped,0.0,0.1818181818181818,1.0,Classic Cars,0.9999999999999999,S10_1949,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,0.22389251496901133
0.9569230769230792,0.18681318681318687,1.0,0.47058823529411764,0.26896469071009,5/1/2005 0:00,Shipped,0.3333333333333333,0.36363636363636365,1.0,Classic Cars,0.9999999999999999,S10_1949,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Level 15,Montreal,Quebec,H1J 1C3,Canada,APAC,Fresnisre,Jean,Medium,0.21221849561582204
0.9969230769230784,0.4835164835164836,1.0,0.2941176470588235,0.8469340113391473,5/31/2005 0:00,In Process,0.3333333333333333,0.36363636363636365,1.0,Classic Cars,0.9999999999999999,S10_1949,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Level 15,Madrid,Quebec,28034,Spain,EMEA,Freyre,Diego,Large,0.5274170181519328
0.021538461538462172,0.3626373626373627,0.9987691466083151,0.23529411764705882,0.25104351476802245,2/24/2003 0:00,Shipped,0.0,0.09090909090909091,0.0,Motorcycles,0.4696132596685083,S10_2016,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Level 15,NYC,NY,10022,USA,EMEA,Yu,Kwai,Medium,0.3985930471875536
0.06153846153846132,0.2527472527472528,0.949945295404814,0.1176470588235294,0.16997177344939626,4/29/2003 0:00,Shipped,0.3333333333333333,0.2727272727272727,0.0,Motorcycles,0.4696132596685083,S10_2016,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,0.2698718075934826
0.10461538461538566,0.23076923076923078,1.0,0.23529411764705882,0.20775741195102887,7/1/2003 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.0,Motorcycles,0.4696132596685083,S10_2016,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Level 3,Paris,Victoria,75508,France,EMEA,Da Cunha,Daniel,Medium,0.2589145730285791
0.13846153846153797,0.3406593406593407,1.0,0.47058823529411764,0.3463667598728592,8/25/2003 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.0,Motorcycles,0.4696132596685083,S10_2016,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Level 3,Pasadena,CA,90003,USA,EMEA,Young,Julie,Medium,0.37565476656047203
0.18153846153846231,0.3406593406593407,1.0,0.9411764705882353,0.33341739781937213,10/10/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Motorcycles,0.4696132596685083,S10_2016,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Level 3,San Francisco,CA,90003,USA,EMEA,Brown,Julie,Medium,0.37565476656047203
0.20923076923076778,0.23076923076923078,1.0,0.1764705882352941,0.23372377978437825,10/28/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Motorcycles,0.4696132596685083,S10_2016,Technics Stores Inc.,6505556809,9408 Furth Circle,Level 3,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium,0.2589145730285791
0.24615384615384528,0.39560439560439564,1.0,0.6470588235294117,0.309798708445981,11/11/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Motorcycles,0.4696132596685083,S10_2016,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Level 3,Lille,CA,59000,France,EMEA,Rance,Martine,Medium,0.43402486332641843
0.27076923076923265,0.3516483516483517,0.949945295404814,0.1764705882352941,0.2337230445264829,11/18/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Motorcycles,0.4696132596685083,S10_2016,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Level 3,Bergen,CA,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,0.37109255979724565
0.3107692307692318,0.19780219780219782,1.0,0.23529411764705882,0.18703416816965635,12/1/2003 0:00,Shipped,1.0,0.9999999999999999,0.0,Motorcycles,0.4696132596685083,S10_2016,Mini Wheels Co.,6505555787,5557 North Pendale Street,Level 3,San Francisco,CA,N 5804,USA,EMEA,Murphy,Julie,Medium,0.22389251496901133
0.33846153846153726,0.18681318681318687,1.0,0.058823529411764705,0.1857967291317266,1/12/2004 0:00,Shipped,0.0,0.0,0.5,Motorcycles,0.4696132596685083,S10_2016,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Level 3,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,0.21221849561582204
0.37846153846153996,0.4505494505494506,1.0,0.1764705882352941,0.36323651702452897,2/20/2004 0:00,Shipped,0.0,0.09090909090909091,0.5,Motorcycles,0.4696132596685083,S10_2016,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,0.49239496009236483
0.4184615384615391,0.17582417582417587,1.0,0.0,0.1742524449163166,4/3/2004 0:00,Shipped,0.3333333333333333,0.2727272727272727,0.5,Motorcycles,0.4696132596685083,S10_2016,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Level 3,Philadelphia,PA,71270,USA,APAC,Hernandez,Rosa,Small,0.20054447626263275
0.4646153846153851,0.41758241758241765,1.0,0.23529411764705882,0.3878036890829643,5/18/2004 0:00,Shipped,0.3333333333333333,0.36363636363636365,0.5,Motorcycles,0.4696132596685083,S10_2016,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Level 3,Newark,NJ,94019,USA,APAC,Brown,William,Medium,0.457372902032797
0.5015384615384626,0.3736263736263737,1.0,0.23529411764705882,0.293358341905215,6/28/2004 0:00,Shipped,0.3333333333333333,0.4545454545454545,0.5,Motorcycles,0.4696132596685083,S10_2016,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Level 3,Bridgewater,CT,97562,USA,APAC,King,Julie,Medium,0.41067682462003985
0.5384615384615401,0.17582417582417587,1.0,0.1764705882352941,0.17810225525654252,7/23/2004 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.5,Motorcycles,0.4696132596685083,S10_2016,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Level 3,Nantes,CT,44000,France,EMEA,Labrune,Janine,Small,0.20054447626263275
0.5692307692307708,0.4505494505494506,1.0,0.47058823529411764,0.44133561067212135,8/27/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Motorcycles,0.4696132596685083,S10_2016,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Level 3,Cambridge,MA,51247,USA,EMEA,Hernandez,Marta,Medium,0.49239496009236483
0.6092307692307699,0.3626373626373627,0.949945295404814,0.0,0.24080651909060363,9/27/2004 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.5,Motorcycles,0.4696132596685083,S10_2016,Atelier graphique,40.32.2555,"54, rue Royale",Level 3,Nantes,MA,44000,France,EMEA,Schmitt,Carine,Medium,0.3823393100421082
0.6400000000000006,0.3076923076923077,1.0,0.058823529411764705,0.26188636295123696,10/15/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Motorcycles,0.4696132596685083,S10_2016,Mini Classics,9145554562,3758 North Pendale Street,Level 3,White Plains,NY,24067,USA,EMEA,Frick,Steve,Medium,0.3406327085009041
0.6707692307692312,0.4285714285714286,1.0,0.1764705882352941,0.37383231855489474,11/2/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.4696132596685083,S10_2016,Diecast Classics Inc.,2155551555,7586 Pompton St.,Level 3,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Medium,0.46904692138598625
0.7046153846153835,0.15384615384615385,1.0,0.058823529411764705,0.19806891866356585,11/15/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.4696132596685083,S10_2016,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Level 3,NYC,NY,10022,USA,EMEA,Yu,Kwai,Medium,0.17719643755625417
0.7353846153846142,0.3736263736263737,0.574945295404814,0.1764705882352941,0.1672469076891065,11/23/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Motorcycles,0.4696132596685083,S10_2016,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Level 3,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,0.26554541602119075
0.8030769230769224,0.21978021978021983,0.3319201312910284,0.4117647058823529,0.06233295859689266,12/17/2004 0:00,Shipped,1.0,0.9999999999999999,0.5,Motorcycles,0.4696132596685083,S10_2016,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,0.09896883387053279
0.8430769230769251,0.3626373626373627,1.0,0.23529411764705882,0.3533561214263709,2/2/2005 0:00,Shipped,0.0,0.09090909090909091,1.0,Motorcycles,0.4696132596685083,S10_2016,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,Level 6,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,0.3990028052668506
